underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
IBM,2013-04-26,IBM,2013-06-22,300.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,169,0.0300,194.3900,194.4200,0,0.0000,106,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,300.000,P,0.0000,0.0000,0.0000,0.0000,0,51,104.6000,1,108.0000,194.3900,194.4200,31,104.6000,22,108.8000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,305.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,178,0.0300,194.3900,194.4200,0,0.0000,108,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,305.000,P,0.0000,0.0000,0.0000,0.0000,0,48,109.7500,31,113.0500,194.3900,194.4200,20,109.7500,20,113.2500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,310.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,186,0.0300,194.3900,194.4200,0,0.0000,113,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,310.000,P,0.0000,0.0000,0.0000,0.0000,0,11,114.6000,34,118.0500,194.3900,194.4200,56,114.1500,20,118.2500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,315.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,116,0.0300,194.3900,194.4200,0,0.0000,69,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-06-22,315.000,P,0.0000,0.0000,0.0000,0.0000,0,12,119.7000,1,123.0500,194.3900,194.4200,13,119.3500,31,123.8500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,95.000,C,0.0000,0.0000,0.0000,0.0000,0,167,97.9000,24,101.0000,194.3900,194.4200,1,97.7500,21,101.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,95.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1406,0.0400,194.3900,194.4200,0,0.0000,1229,0.0400,194.3100,194.3200,0.0000,409,
IBM,2013-04-26,IBM,2013-07-20,100.000,C,0.0000,0.0000,0.0000,0.0000,0,41,94.1000,27,95.1000,194.3900,194.4200,22,92.7000,21,95.2500,194.3100,194.3200,0.0000,5,
IBM,2013-04-26,IBM,2013-07-20,100.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1279,0.0400,194.3900,194.4200,0,0.0000,1096,0.0400,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,105.000,C,0.0000,0.0000,0.0000,0.0000,0,72,87.9000,24,91.0000,194.3900,194.4200,30,87.7000,22,91.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,105.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1614,0.0500,194.3900,194.4200,0,0.0000,1411,0.0500,194.3100,194.3200,0.0000,26,
IBM,2013-04-26,IBM,2013-07-20,110.000,C,0.0000,0.0000,0.0000,0.0000,0,102,82.8000,24,86.0000,194.3900,194.4200,30,82.7000,22,86.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,110.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2043,0.0600,194.3900,194.4200,0,0.0000,1579,0.0600,194.3100,194.3200,0.0000,67,
IBM,2013-04-26,IBM,2013-07-20,115.000,C,0.0000,0.0000,0.0000,0.0000,0,92,77.8000,23,80.9500,194.3900,194.4200,30,77.7000,22,80.9500,194.3100,194.3200,0.0000,3,
IBM,2013-04-26,IBM,2013-07-20,115.000,P,0.0000,0.0000,0.0000,0.0000,0,581,0.0100,1345,0.0600,194.3900,194.4200,601,0.0100,1207,0.0600,194.3100,194.3200,0.0000,123,
IBM,2013-04-26,IBM,2013-07-20,120.000,C,0.0000,0.0000,0.0000,0.0000,0,74,72.6500,23,76.0000,194.3900,194.4200,20,72.6500,21,76.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,120.000,P,0.0000,0.0000,0.0000,0.0000,0,1188,0.0100,534,0.0700,194.3900,194.4200,1051,0.0100,344,0.0700,194.3100,194.3200,0.0000,106,
IBM,2013-04-26,IBM,2013-07-20,125.000,C,0.0000,0.0000,0.0000,0.0000,0,36,67.9000,50,71.0000,194.3900,194.4200,30,67.7000,21,71.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,125.000,P,0.0000,0.0000,0.0000,0.0000,0,1237,0.0200,537,0.0800,194.3900,194.4200,1089,0.0200,296,0.0800,194.3100,194.3200,0.0000,134,
IBM,2013-04-26,IBM,2013-07-20,130.000,C,0.0000,0.0000,0.0000,0.0000,0,92,62.7500,23,66.0000,194.3900,194.4200,31,62.7000,43,66.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,130.000,P,0.0700,0.0700,0.0700,0.0700,6,1694,0.0200,1218,0.1200,194.3900,194.4200,1266,0.0200,421,0.1200,194.3100,194.3200,0.0700,96,
IBM,2013-04-26,IBM,2013-07-20,135.000,C,0.0000,0.0000,0.0000,0.0000,0,69,57.9000,46,61.0000,194.3900,194.4200,10,57.7000,21,61.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,135.000,P,0.1000,0.1000,0.1000,0.1000,8,2,0.1000,99,0.1100,194.3900,194.4200,2,0.1000,1,0.1100,194.3100,194.3200,0.1000,119,
IBM,2013-04-26,IBM,2013-07-20,140.000,C,0.0000,0.0000,0.0000,0.0000,0,74,52.9000,23,56.0000,194.3900,194.4200,30,52.7000,52,56.0500,194.3100,194.3200,0.0000,3,
IBM,2013-04-26,IBM,2013-07-20,140.000,P,0.0000,0.0000,0.0000,0.0000,0,2115,0.0800,1952,0.2200,194.3900,194.4200,1570,0.0800,1442,0.2200,194.3100,194.3200,0.0000,120,
IBM,2013-04-26,IBM,2013-07-20,145.000,C,0.0000,0.0000,0.0000,0.0000,0,41,49.1000,27,50.1000,194.3900,194.4200,42,47.8000,20,50.9500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,145.000,P,0.0000,0.0000,0.0000,0.0000,0,61,0.1800,933,0.2600,194.3900,194.4200,54,0.1800,1076,0.2600,194.3100,194.3200,0.0000,186,
IBM,2013-04-26,IBM,2013-07-20,150.000,C,0.0000,0.0000,0.0000,0.0000,0,53,44.1000,27,44.8500,194.3900,194.4200,133,43.1500,135,45.2500,194.3100,194.3200,0.0000,3,
IBM,2013-04-26,IBM,2013-07-20,150.000,P,0.3300,0.3300,0.3300,0.3300,1,1241,0.1900,1727,0.3200,194.3900,194.4200,1070,0.1900,1361,0.3200,194.3100,194.3200,0.3300,598,
IBM,2013-04-26,IBM,2013-07-20,155.000,C,0.0000,0.0000,0.0000,0.0000,0,42,39.1500,215,39.6500,194.3900,194.4200,141,39.1000,149,40.0000,194.3100,194.3200,0.0000,2,
IBM,2013-04-26,IBM,2013-07-20,155.000,P,0.0000,0.0000,0.0000,0.0000,0,873,0.2700,1965,0.4100,194.3900,194.4200,971,0.2700,1574,0.4100,194.3100,194.3200,0.0000,577,
IBM,2013-04-26,IBM,2013-07-20,160.000,C,0.0000,0.0000,0.0000,0.0000,0,256,34.3500,283,34.6500,194.3900,194.4200,239,33.8500,149,34.7500,194.3100,194.3200,0.0000,30,
IBM,2013-04-26,IBM,2013-07-20,160.000,P,0.4800,0.4800,0.4700,0.4700,7,753,0.4100,1778,0.5400,194.3900,194.4200,959,0.4100,1444,0.5400,194.3100,194.3200,0.4729,523,
IBM,2013-04-26,IBM,2013-07-20,165.000,C,0.0000,0.0000,0.0000,0.0000,0,14,29.4500,206,29.7000,194.3900,194.4200,162,29.2000,11,29.8000,194.3100,194.3200,0.0000,25,
IBM,2013-04-26,IBM,2013-07-20,165.000,P,0.6700,0.6700,0.6500,0.6500,7,147,0.6300,8,0.6500,194.3900,194.4200,110,0.6300,8,0.6500,194.3100,194.3200,0.6643,599,
IBM,2013-04-26,IBM,2013-07-20,170.000,C,0.0000,0.0000,0.0000,0.0000,0,233,24.6000,250,24.9000,194.3900,194.4200,214,24.4500,202,24.9500,194.3100,194.3200,0.0000,73,
IBM,2013-04-26,IBM,2013-07-20,170.000,P,0.9900,1.0000,0.9000,0.9000,26,622,0.9000,212,0.9600,194.3900,194.4200,291,0.9100,286,0.9700,194.3100,194.3200,0.9923,742,
IBM,2013-04-26,IBM,2013-07-20,175.000,C,19.2000,19.5500,19.2000,19.5500,3,385,19.9000,365,20.2000,194.3900,194.4200,185,19.8500,420,20.3000,194.3100,194.3200,19.3167,103,
IBM,2013-04-26,IBM,2013-07-20,175.000,P,1.4400,1.4900,1.4000,1.4000,54,181,1.3600,5,1.4000,194.3900,194.4200,231,1.3600,267,1.4300,194.3100,194.3200,1.4531,1440,
IBM,2013-04-26,IBM,2013-07-20,180.000,C,15.5500,15.5500,15.5500,15.5500,2,535,15.5500,182,15.8000,194.3900,194.4200,241,15.5000,640,15.9500,194.3100,194.3200,15.5500,238,
IBM,2013-04-26,IBM,2013-07-20,180.000,P,2.2500,2.2500,2.2500,2.2500,1,85,2.0600,5,2.1100,194.3900,194.4200,115,2.0700,127,2.1300,194.3100,194.3200,2.2500,3328,
IBM,2013-04-26,IBM,2013-07-20,185.000,C,11.4300,11.7300,11.2500,11.7300,7,413,11.6500,588,11.9000,194.3900,194.4200,187,11.6000,455,11.9500,194.3100,194.3200,11.3700,450,
IBM,2013-04-26,IBM,2013-07-20,185.000,P,3.5000,3.5000,3.1500,3.1500,42,1697,3.1000,93,3.2000,194.3900,194.4200,1555,3.1000,287,3.2500,194.3100,194.3200,3.4302,2912,
IBM,2013-04-26,IBM,2013-07-20,190.000,C,8.4100,8.5500,7.8500,8.3000,41,844,8.2500,25,8.3500,194.3900,194.4200,20,8.2500,103,8.3500,194.3100,194.3200,8.1415,1551,
IBM,2013-04-26,IBM,2013-07-20,190.000,P,5.0000,5.2000,4.7000,4.7000,311,1151,4.7000,25,4.7500,194.3900,194.4200,1636,4.7000,233,4.8500,194.3100,194.3200,4.7762,2429,
IBM,2013-04-26,IBM,2013-07-20,195.000,C,5.5000,5.7500,5.1000,5.6000,156,2309,5.4500,336,5.6000,194.3900,194.4200,368,5.4500,94,5.5500,194.3100,194.3200,5.4271,7106,
IBM,2013-04-26,IBM,2013-07-20,195.000,P,7.1000,7.5300,6.9300,6.9500,95,6,6.9500,14,7.0000,194.3900,194.4200,431,6.9500,57,7.0500,194.3100,194.3200,7.3645,3802,
IBM,2013-04-26,IBM,2013-07-20,200.000,C,3.4400,3.4600,3.1400,3.4500,104,935,3.4000,505,3.5000,194.3900,194.4200,81,3.4000,8,3.4500,194.3100,194.3200,3.3179,5240,
IBM,2013-04-26,IBM,2013-07-20,200.000,P,10.2500,10.2500,9.8700,9.9200,8,367,9.8000,5,9.9000,194.3900,194.4200,255,9.8500,5,9.9500,194.3100,194.3200,9.9625,1676,
IBM,2013-04-26,IBM,2013-07-20,205.000,C,2.0800,2.0800,1.8400,2.0200,164,5,1.9900,5,2.0300,194.3900,194.4200,217,1.9700,121,2.0400,194.3100,194.3200,2.0348,1727,
IBM,2013-04-26,IBM,2013-07-20,205.000,P,13.8500,13.8500,13.8500,13.8500,11,245,13.3500,755,13.5500,194.3900,194.4200,356,13.2500,320,13.6000,194.3100,194.3200,13.8500,1391,
IBM,2013-04-26,IBM,2013-07-20,210.000,C,1.1600,1.1600,0.9900,1.1000,73,5,1.0900,80,1.1300,194.3900,194.4200,282,1.0700,99,1.1300,194.3100,194.3200,1.0193,2574,
IBM,2013-04-26,IBM,2013-07-20,210.000,P,17.9000,17.9000,17.6000,17.6000,2,73,17.4500,406,17.6500,194.3900,194.4200,263,17.4000,304,17.7500,194.3100,194.3200,17.7500,1409,
IBM,2013-04-26,IBM,2013-07-20,215.000,C,0.6000,0.6000,0.4900,0.5600,48,539,0.5600,1297,0.6300,194.3900,194.4200,338,0.5600,336,0.6300,194.3100,194.3200,0.5233,3535,
IBM,2013-04-26,IBM,2013-07-20,215.000,P,0.0000,0.0000,0.0000,0.0000,0,230,21.9000,310,22.2000,194.3900,194.4200,181,21.8000,108,22.3000,194.3100,194.3200,0.0000,862,
IBM,2013-04-26,IBM,2013-07-20,220.000,C,0.2500,0.3000,0.2500,0.3000,12,295,0.2900,736,0.3500,194.3900,194.4200,280,0.2900,517,0.3500,194.3100,194.3200,0.2900,4207,
IBM,2013-04-26,IBM,2013-07-20,220.000,P,0.0000,0.0000,0.0000,0.0000,0,189,26.6500,192,26.9000,194.3900,194.4200,140,26.5000,134,28.0500,194.3100,194.3200,0.0000,277,
IBM,2013-04-26,IBM,2013-07-20,225.000,C,0.0000,0.0000,0.0000,0.0000,0,1918,0.0500,2264,0.2500,194.3900,194.4200,1675,0.0500,1812,0.2500,194.3100,194.3200,0.0000,2794,
IBM,2013-04-26,IBM,2013-07-20,225.000,P,0.0000,0.0000,0.0000,0.0000,0,161,31.5000,268,31.8000,194.3900,194.4200,146,31.2000,131,31.9000,194.3100,194.3200,0.0000,119,
IBM,2013-04-26,IBM,2013-07-20,230.000,C,0.0000,0.0000,0.0000,0.0000,0,1,0.0800,2107,0.1600,194.3900,194.4200,64,0.0800,1045,0.1500,194.3100,194.3200,0.0000,2482,
IBM,2013-04-26,IBM,2013-07-20,230.000,P,0.0000,0.0000,0.0000,0.0000,0,208,35.5000,171,38.0000,194.3900,194.4200,149,35.5000,126,38.0000,194.3100,194.3200,0.0000,12,
IBM,2013-04-26,IBM,2013-07-20,235.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,970,0.0900,194.3900,194.4200,0,0.0000,630,0.0900,194.3100,194.3200,0.0000,832,
IBM,2013-04-26,IBM,2013-07-20,235.000,P,0.0000,0.0000,0.0000,0.0000,0,45,40.2500,73,43.0000,194.3900,194.4200,30,40.2500,107,43.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,240.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,425,0.0600,194.3900,194.4200,0,0.0000,249,0.0600,194.3100,194.3200,0.0000,564,
IBM,2013-04-26,IBM,2013-07-20,240.000,P,0.0000,0.0000,0.0000,0.0000,0,37,45.0000,37,48.0500,194.3900,194.4200,21,45.0000,30,48.2500,194.3100,194.3200,0.0000,51,
IBM,2013-04-26,IBM,2013-07-20,245.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,458,0.0500,194.3900,194.4200,0,0.0000,277,0.0500,194.3100,194.3200,0.0000,263,
IBM,2013-04-26,IBM,2013-07-20,245.000,P,0.0000,0.0000,0.0000,0.0000,0,37,50.0000,30,52.7000,194.3900,194.4200,21,50.0000,2,53.1500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,250.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1112,0.0400,194.3900,194.4200,0,0.0000,1000,0.0400,194.3100,194.3200,0.0000,126,
IBM,2013-04-26,IBM,2013-07-20,250.000,P,0.0000,0.0000,0.0000,0.0000,0,37,55.1000,21,58.0000,194.3900,194.4200,21,55.1000,32,58.2500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,255.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1508,0.0400,194.3900,194.4200,0,0.0000,1286,0.0400,194.3100,194.3200,0.0000,2,
IBM,2013-04-26,IBM,2013-07-20,255.000,P,0.0000,0.0000,0.0000,0.0000,0,36,59.9500,57,63.0500,194.3900,194.4200,1,59.9500,30,63.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,260.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1834,0.0400,194.3900,194.4200,0,0.0000,1447,0.0400,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,260.000,P,0.0000,0.0000,0.0000,0.0000,0,2,64.8000,28,68.0000,194.3900,194.4200,21,64.7000,30,68.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,265.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,704,0.0300,194.3900,194.4200,0,0.0000,558,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,265.000,P,0.0000,0.0000,0.0000,0.0000,0,72,69.7500,46,73.0000,194.3900,194.4200,3,69.8000,30,73.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,270.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,741,0.0300,194.3900,194.4200,0,0.0000,568,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,270.000,P,0.0000,0.0000,0.0000,0.0000,0,73,74.9000,23,78.0000,194.3900,194.4200,44,74.9000,10,78.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,275.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,851,0.0300,194.3900,194.4200,0,0.0000,610,0.0300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,275.000,P,0.0000,0.0000,0.0000,0.0000,0,37,80.0000,28,83.0000,194.3900,194.4200,21,80.0000,31,83.2000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-07-20,280.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,569,0.0300,194.3900,194.4200,0,0.0000,417,0.0300,194.3100,194.3200,0.0000,1,
IBM,2013-04-26,IBM,2013-07-20,280.000,P,0.0000,0.0000,0.0000,0.0000,0,37,85.0500,2,88.0000,194.3900,194.4200,21,85.0500,1,88.1500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-10-19,100.000,C,0.0000,0.0000,0.0000,0.0000,0,11,92.7500,206,95.8000,194.3900,194.4200,31,92.6500,11,96.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-10-19,100.000,P,0.0000,0.0000,0.0000,0.0000,0,615,0.0400,248,0.0900,194.3900,194.4200,642,0.0400,189,0.0900,194.3100,194.3200,0.0000,144,
IBM,2013-04-26,IBM,2013-10-19,105.000,C,0.0000,0.0000,0.0000,0.0000,0,59,87.9000,114,91.0000,194.3900,194.4200,10,87.7000,5,91.0000,194.3100,194.3200,0.0000,4,
IBM,2013-04-26,IBM,2013-10-19,105.000,P,0.0000,0.0000,0.0000,0.0000,0,919,0.0500,1402,0.1300,194.3900,194.4200,751,0.0500,1065,0.1300,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-10-19,110.000,C,0.0000,0.0000,0.0000,0.0000,0,153,82.9000,53,86.0000,194.3900,194.4200,10,82.7000,1,86.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-10-19,110.000,P,0.0000,0.0000,0.0000,0.0000,0,1052,0.0800,1712,0.1900,194.3900,194.4200,961,0.0800,1393,0.1900,194.3100,194.3200,0.0000,3,
IBM,2013-04-26,IBM,2013-10-19,115.000,C,0.0000,0.0000,0.0000,0.0000,0,174,77.8500,53,81.0000,194.3900,194.4200,10,77.7000,54,81.0500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-10-19,115.000,P,0.0000,0.0000,0.0000,0.0000,0,1245,0.1000,1919,0.2500,194.3900,194.4200,997,0.1000,1443,0.2500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-10-19,120.000,C,0.0000,0.0000,0.0000,0.0000,0,153,72.9000,40,76.0000,194.3900,194.4200,10,72.7000,1,76.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-10-19,120.000,P,0.0000,0.0000,0.0000,0.0000,0,1226,0.1300,2061,0.2500,194.3900,194.4200,829,0.1300,1716,0.2500,194.3100,194.3200,0.0000,5,
IBM,2013-04-26,IBM,2013-10-19,125.000,C,68.6000,68.6000,68.6000,68.6000,5,56,68.9000,42,70.0000,194.3900,194.4200,10,67.7000,22,70.5000,194.3100,194.3200,68.6000,0,
IBM,2013-04-26,IBM,2013-10-19,125.000,P,0.0000,0.0000,0.0000,0.0000,0,858,0.1800,684,0.3000,194.3900,194.4200,797,0.1800,370,0.3000,194.3100,194.3200,0.0000,11,
IBM,2013-04-26,IBM,2013-10-19,130.000,C,0.0000,0.0000,0.0000,0.0000,0,153,62.8000,40,66.0000,194.3900,194.4200,12,62.7000,1,66.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-10-19,130.000,P,0.0000,0.0000,0.0000,0.0000,0,1000,0.2500,731,0.3600,194.3900,194.4200,811,0.2500,342,0.3600,194.3100,194.3200,0.0000,33,
IBM,2013-04-26,IBM,2013-10-19,135.000,C,0.0000,0.0000,0.0000,0.0000,0,153,57.7000,39,61.0000,194.3900,194.4200,52,57.6500,1,61.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-10-19,135.000,P,0.0000,0.0000,0.0000,0.0000,0,294,0.3500,555,0.4400,194.3900,194.4200,215,0.3500,299,0.4400,194.3100,194.3200,0.0000,44,
IBM,2013-04-26,IBM,2013-10-19,140.000,C,0.0000,0.0000,0.0000,0.0000,0,42,52.9500,194,56.0000,194.3900,194.4200,234,52.9500,211,56.0000,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-10-19,140.000,P,0.0000,0.0000,0.0000,0.0000,0,240,0.4600,375,0.5500,194.3900,194.4200,226,0.4600,272,0.5500,194.3100,194.3200,0.0000,75,
IBM,2013-04-26,IBM,2013-10-19,145.000,C,0.0000,0.0000,0.0000,0.0000,0,42,48.9000,60,49.9000,194.3900,194.4200,169,48.8500,189,50.0000,194.3100,194.3200,0.0000,14,
IBM,2013-04-26,IBM,2013-10-19,145.000,P,0.0000,0.0000,0.0000,0.0000,0,253,0.6000,361,0.7000,194.3900,194.4200,218,0.6000,291,0.7000,194.3100,194.3200,0.0000,111,
IBM,2013-04-26,IBM,2013-10-19,150.000,C,0.0000,0.0000,0.0000,0.0000,0,268,44.3000,176,44.7000,194.3900,194.4200,125,44.2000,197,45.2500,194.3100,194.3200,0.0000,6,
IBM,2013-04-26,IBM,2013-10-19,150.000,P,0.0000,0.0000,0.0000,0.0000,0,193,0.7900,420,0.9000,194.3900,194.4200,90,0.7900,287,0.9000,194.3100,194.3200,0.0000,321,
IBM,2013-04-26,IBM,2013-10-19,155.000,C,0.0000,0.0000,0.0000,0.0000,0,835,38.1000,251,40.0000,194.3900,194.4200,226,38.1000,171,39.9500,194.3100,194.3200,0.0000,0,
IBM,2013-04-26,IBM,2013-10-19,155.000,P,1.0700,1.0700,1.0700,1.0700,50,252,1.0400,490,1.1500,194.3900,194.4200,207,1.0400,333,1.1500,194.3100,194.3200,1.0700,172,
IBM,2013-04-26,IBM,2013-10-19,160.000,C,34.0800,34.0800,34.0800,34.0800,1,261,34.5500,214,34.9500,194.3900,194.4200,191,34.3500,208,35.0000,194.3100,194.3200,34.0800,46,
IBM,2013-04-26,IBM,2013-10-19,160.000,P,0.0000,0.0000,0.0000,0.0000,0,271,1.3800,250,1.4600,194.3900,194.4200,229,1.3800,291,1.4700,194.3100,194.3200,0.0000,382,
IBM,2013-04-26,IBM,2013-10-19,165.000,C,0.0000,0.0000,0.0000,0.0000,0,281,29.9000,316,30.2500,194.3900,194.4200,354,29.5500,269,30.3500,194.3100,194.3200,0.0000,1,
IBM,2013-04-26,IBM,2013-10-19,165.000,P,0.0000,0.0000,0.0000,0.0000,0,380,1.8300,94,1.9200,194.3900,194.4200,253,1.8400,119,1.9300,194.3100,194.3200,0.0000,166,
IBM,2013-04-26,IBM,2013-10-19,170.000,C,0.0000,0.0000,0.0000,0.0000,0,415,25.4500,722,25.8000,194.3900,194.4200,282,25.4000,329,25.7000,194.3100,194.3200,0.0000,2557,
IBM,2013-04-26,IBM,2013-10-19,170.000,P,0.0000,0.0000,0.0000,0.0000,0,309,2.4800,87,2.5700,194.3900,194.4200,277,2.4800,111,2.5800,194.3100,194.3200,0.0000,555,
IBM,2013-04-26,IBM,2013-10-19,175.000,C,20.6500,20.6500,20.6500,20.6500,2,493,21.2500,711,21.6000,194.3900,194.4200,343,21.2000,595,21.6000,194.3100,194.3200,20.6500,40,
IBM,2013-04-26,IBM,2013-10-19,175.000,P,3.5000,3.5000,3.4000,3.4000,36,345,3.3500,159,3.4500,194.3900,194.4200,297,3.3500,494,3.5000,194.3100,194.3200,3.4622,506,
IBM,2013-04-26,IBM,2013-10-19,180.000,C,17.0500,17.4000,17.0500,17.4000,9,312,17.4000,684,17.7000,194.3900,194.4200,170,17.3500,735,17.7500,194.3100,194.3200,17.1067,88,
IBM,2013-04-26,IBM,2013-10-19,180.000,P,4.5500,4.6500,4.5500,4.5700,14,346,4.5000,97,4.6000,194.3900,194.4200,384,4.5000,426,4.6500,194.3100,194.3200,4.5864,522,
IBM,2013-04-26,IBM,2013-10-19,185.000,C,14.0000,14.0500,13.4500,13.9300,26,162,13.9000,521,14.1000,194.3900,194.4200,287,13.8000,4,14.0500,194.3100,194.3200,13.7735,155,
IBM,2013-04-26,IBM,2013-10-19,185.000,P,6.1500,6.3400,6.0200,6.0200,202,355,6.0000,506,6.1500,194.3900,194.4200,406,6.0000,203,6.1500,194.3100,194.3200,6.1148,463,
IBM,2013-04-26,IBM,2013-10-19,190.000,C,10.2000,10.3500,10.2000,10.3500,8,152,10.7500,437,10.9500,194.3900,194.4200,29,10.7000,77,10.8500,194.3100,194.3200,10.2188,386,
IBM,2013-04-26,IBM,2013-10-19,190.000,P,8.2500,8.3000,7.9700,7.9700,5,318,7.9000,602,8.0500,194.3900,194.4200,1172,7.8500,153,8.0500,194.3100,194.3200,8.0920,955,
IBM,2013-04-26,IBM,2013-10-19,195.000,C,8.3500,8.3500,7.7500,8.1000,60,412,8.0500,254,8.2000,194.3900,194.4200,434,8.0000,1284,8.2500,194.3100,194.3200,8.0710,434,
IBM,2013-04-26,IBM,2013-10-19,195.000,P,10.4000,10.7400,10.3200,10.7400,42,500,10.2000,740,10.4000,194.3900,194.4200,458,10.2000,103,10.4000,194.3100,194.3200,10.4224,586,
IBM,2013-04-26,IBM,2013-10-19,200.000,C,5.8000,5.9600,5.8000,5.9500,126,892,5.8000,369,6.0000,194.3900,194.4200,497,5.8000,638,6.0000,194.3100,194.3200,5.9478,1284,
IBM,2013-04-26,IBM,2013-10-19,200.000,P,13.3500,13.5000,13.3500,13.5000,11,459,13.0000,421,13.2000,194.3900,194.4200,149,13.0000,278,13.2500,194.3100,194.3200,13.4864,424,
IBM,2013-04-26,IBM,2013-10-19,205.000,C,4.2000,4.2000,4.2000,4.2000,2,746,4.1000,339,4.2500,194.3900,194.4200,759,4.0500,221,4.2500,194.3100,194.3200,4.2000,469,
IBM,2013-04-26,IBM,2013-10-19,205.000,P,16.8900,16.8900,16.4200,16.4200,2,513,16.2500,625,16.5000,194.3900,194.4200,289,16.2500,425,16.5500,194.3100,194.3200,16.6550,607,
IBM,2013-04-26,IBM,2013-10-19,210.000,C,2.6000,2.8500,2.5800,2.8500,40,404,2.8000,93,2.8900,194.3900,194.4200,188,2.7800,22,2.8800,194.3100,194.3200,2.6193,700,
